Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
832,132,1,83.57109882754634,0,600.0,2805626,12.0,20.0,1,83.57109882754634,111,19062.634149999998,SAT,0,14.248,
833,223,1,95.70128284856943,0,600.0,2687028,8.0,20.0,1,95.70128284856943,111,19070.634149999998,SAT,0,10.831,
834,132,1,80.18152740412529,0,600.0,311997,11.0,20.0,1,80.18152740412529,112,19081.634149999998,SAT,0,13.704,
835,224,1,1.0E9,0,600.0,3093649,0.0,0.0,-1,1.0E9,112,19081.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,11.497,
836,132,1,72.60621174310548,0,600.0,15812227,14.0,20.0,1,72.60621174310548,112,19095.634149999998,SAT,0,17.101,
837,225,1,1.0E9,0,600.0,1797517,0.0,0.0,-1,1.0E9,112,19095.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.082,
838,132,1,83.34723098700753,0,600.0,2388379,10.0,20.0,1,83.34723098700753,113,19105.634149999998,SAT,0,12.769,
839,226,1,83.8165904836813,0,600.0,16399825,43.0,20.0,1,83.8165904836813,113,19148.634149999998,SAT,0,45.459,
840,132,1,83.07777782650848,0,600.0,6755638,10.0,20.0,1,83.07777782650848,113,19158.634149999998,SAT,0,12.337,
841,227,1,99.32909698622451,0,600.0,2939702,11.0,20.0,1,99.32909698622451,113,19169.634149999998,SAT,0,12.911,
842,132,1,77.01096240519543,0,600.0,9544764,13.0,20.0,1,77.01096240519543,114,19182.634149999998,SAT,0,15.693,
843,228,1,75.83425638997548,0,600.0,7285618,53.0,20.0,1,75.83425638997548,114,19235.634149999998,SAT,0,55.776,
844,228,1,82.25280698739121,0,600.0,9724556,42.0,20.0,1,82.25280698739121,114,19277.634149999998,SAT,0,44.558,
845,228,1,83.75847680457001,0,600.0,2494225,42.0,20.0,1,83.75847680457001,114,19319.634149999998,SAT,0,44.363,
846,228,1,77.51123191279814,0,600.0,11039806,32.0,20.0,1,77.51123191279814,114,19351.634149999998,SAT,0,34.79,
847,228,1,67.40796173147062,0,600.0,6092140,48.0,20.0,1,67.40796173147062,114,19399.634149999998,SAT,0,50.035,
848,228,1,78.22828768055751,0,600.0,14354756,33.0,20.0,1,78.22828768055751,114,19432.634149999998,SAT,0,35.381,
849,228,1,79.13890401468059,0,600.0,4402139,42.0,20.0,1,79.13890401468059,114,19474.634149999998,SAT,0,44.868,
850,228,1,78.796360292674,0,600.0,7306143,35.0,20.0,1,78.796360292674,114,19509.634149999998,SAT,0,37.919,
851,228,1,85.03858248960434,0,600.0,14664420,30.0,20.0,1,85.03858248960434,114,19539.634149999998,SAT,0,32.562,
852,228,1,74.47513634179833,0,600.0,6218073,41.0,20.0,1,74.47513634179833,114,19580.634149999998,SAT,0,43.017,
853,228,1,73.21548077224594,0,600.0,6516347,37.0,20.0,1,73.21548077224594,114,19617.634149999998,SAT,0,39.537,
854,228,1,78.92052996235324,0,600.0,608889,58.0,20.0,1,78.92052996235324,114,19675.634149999998,SAT,0,60.002,
855,228,1,76.87318385541056,0,600.0,7587582,37.0,20.0,1,76.87318385541056,114,19712.634149999998,SAT,0,39.403,
856,228,1,69.79590049946653,0,600.0,3396439,48.0,20.0,1,69.79590049946653,114,19760.634149999998,SAT,0,50.246,
857,228,1,72.82416868050797,0,600.0,996757,27.0,20.0,1,72.82416868050797,114,19787.634149999998,SAT,0,29.629,
858,228,1,75.3746087241366,0,600.0,14362921,41.0,20.0,1,75.3746087241366,114,19828.634149999998,SAT,0,43.23,
859,228,1,77.0346879250827,0,600.0,11167702,37.0,20.0,1,77.0346879250827,114,19865.634149999998,SAT,0,39.175,
860,228,1,78.07179715395826,0,600.0,5908886,37.0,20.0,1,78.07179715395826,114,19902.634149999998,SAT,0,39.345,
861,228,1,77.62312615606446,0,600.0,9257489,32.0,20.0,1,77.62312615606446,114,19934.634149999998,SAT,0,34.089,
862,228,1,77.98882539693359,0,600.0,15492246,53.0,20.0,1,77.98882539693359,114,19987.634149999998,SAT,0,55.951,
863,228,1,78.56012450573381,0,600.0,683447,30.0,20.0,1,78.56012450573381,114,20017.634149999998,SAT,0,32.941,
864,228,1,78.12091963220891,0,600.0,7933028,40.0,20.0,1,78.12091963220891,114,20057.634149999998,SAT,0,42.869,
865,228,1,77.90956489470484,0,600.0,5081346,61.0,20.0,1,77.90956489470484,114,20118.634149999998,SAT,0,63.507,
866,228,1,78.10646744682471,0,600.0,1785792,35.0,20.0,1,78.10646744682471,114,20153.634149999998,SAT,0,37.709,
867,228,1,75.33726979882366,0,600.0,2894843,30.0,20.0,1,75.33726979882366,114,20183.634149999998,SAT,0,32.457,
868,228,1,82.32103872522046,0,600.0,13299315,34.0,20.0,1,82.32103872522046,114,20217.634149999998,SAT,0,36.335,
869,228,1,76.54533881799046,0,600.0,16753876,45.0,20.0,1,76.54533881799046,114,20262.634149999998,SAT,0,47.453,
870,228,1,80.47544777163274,0,600.0,12718008,27.0,20.0,1,80.47544777163274,114,20289.634149999998,SAT,0,29.647,
871,228,1,72.40141140559776,0,600.0,4346222,47.0,20.0,1,72.40141140559776,114,20336.634149999998,SAT,0,49.308,
872,228,1,82.27843038505569,0,600.0,1797517,30.0,20.0,1,82.27843038505569,114,20366.634149999998,SAT,0,32.452,
873,228,1,72.89846340238769,0,600.0,12847373,46.0,20.0,1,72.89846340238769,114,20412.634149999998,SAT,0,48.418,
874,228,1,77.72425439611078,0,600.0,8679778,46.0,20.0,1,77.72425439611078,114,20458.634149999998,SAT,0,48.212,
875,228,1,78.391055298176,0,600.0,14262504,40.0,20.0,1,78.391055298176,114,20498.634149999998,SAT,0,42.202,
876,228,1,67.86911870175128,0,600.0,2217863,43.0,20.0,1,67.86911870175128,114,20541.634149999998,SAT,0,45.335,
877,228,1,67.49742508649456,0,600.0,11466163,90.0,20.0,1,67.49742508649456,114,20631.634149999998,SAT,0,92.647,
878,228,1,74.5507464955003,0,600.0,11878053,58.0,20.0,1,74.5507464955003,114,20689.634149999998,SAT,0,60.901,
879,228,1,75.67197156162771,0,600.0,7804272,27.0,20.0,1,75.67197156162771,114,20716.634149999998,SAT,0,29.657,
880,228,1,76.48920394961243,0,600.0,10153993,38.0,20.0,1,76.48920394961243,114,20754.634149999998,SAT,0,40.799,
881,228,1,82.1343764700583,0,600.0,3541433,39.0,20.0,1,82.1343764700583,114,20793.634149999998,SAT,0,41.214,
882,228,1,74.85705778400424,0,600.0,9235133,54.0,20.0,1,74.85705778400424,114,20847.634149999998,SAT,0,56.579,
883,228,1,76.77456941778652,0,600.0,7932827,28.0,20.0,1,76.77456941778652,114,20875.634149999998,SAT,0,30.405,
884,228,1,74.2076155631131,0,600.0,1474062,29.0,20.0,1,74.2076155631131,114,20904.634149999998,SAT,0,32.034,
885,228,1,77.02189085698497,0,600.0,6125272,37.0,20.0,1,77.02189085698497,114,20941.634149999998,SAT,0,39.6,
886,228,1,78.22550577287782,0,600.0,994156,34.0,20.0,1,78.22550577287782,114,20975.634149999998,SAT,0,36.755,
887,228,1,78.55624448139672,0,600.0,4510634,19.0,20.0,1,78.55624448139672,114,20994.634149999998,SAT,0,21.544,
888,228,1,76.47711743895564,0,600.0,15346664,108.0,20.0,1,76.47711743895564,114,21102.634149999998,SAT,0,110.306,
889,228,1,79.87102740437032,0,600.0,12775814,33.0,20.0,1,79.87102740437032,114,21135.634149999998,SAT,0,35.274,
890,228,1,76.7988771251623,0,600.0,14329981,41.0,20.0,1,76.7988771251623,114,21176.634149999998,SAT,0,43.505,
891,228,1,77.59828026470291,0,600.0,2902580,66.0,20.0,1,77.59828026470291,114,21242.634149999998,SAT,0,68.111,
892,228,1,78.94404531747178,0,600.0,9536758,51.0,20.0,1,78.94404531747178,114,21293.634149999998,SAT,0,53.351,
893,228,1,80.4129244142882,0,600.0,6270098,36.0,20.0,1,80.4129244142882,114,21329.634149999998,SAT,0,38.677,
894,228,1,73.25029374058042,0,600.0,15338236,47.0,20.0,1,73.25029374058042,114,21376.634149999998,SAT,0,49.19,
895,228,1,75.90304596534418,0,600.0,14107825,28.0,20.0,1,75.90304596534418,114,21404.634149999998,SAT,0,30.721,
896,228,1,84.36657485597974,0,600.0,311997,34.0,20.0,1,84.36657485597974,114,21438.634149999998,SAT,0,36.588,
897,228,1,76.16772028392175,0,600.0,6356418,71.0,20.0,1,76.16772028392175,114,21509.634149999998,SAT,0,73.616,
898,228,1,82.16580321257138,0,600.0,14306578,88.0,20.0,1,82.16580321257138,114,21597.634149999998,SAT,0,90.964,
899,228,1,77.13666806108311,0,600.0,7550267,35.0,20.0,1,77.13666806108311,114,21632.634149999998,SAT,0,37.439,
900,228,1,75.68951174235156,0,600.0,3383318,38.0,20.0,1,75.68951174235156,114,21670.634149999998,SAT,0,40.942,
901,228,1,78.88717145279581,0,600.0,13508022,84.0,20.0,1,78.88717145279581,114,21754.634149999998,SAT,0,86.659,
902,228,1,74.43165098444035,0,600.0,6472859,52.0,20.0,1,74.43165098444035,114,21806.634149999998,SAT,0,54.642,
903,228,1,78.50444239178248,0,600.0,6953548,32.0,20.0,1,78.50444239178248,114,21838.634149999998,SAT,0,34.45,
904,228,1,81.27498409709479,0,600.0,3258612,27.0,20.0,1,81.27498409709479,114,21865.634149999998,SAT,0,29.032,
905,228,1,72.1462558304079,0,600.0,4306714,28.0,20.0,1,72.1462558304079,114,21893.634149999998,SAT,0,30.469,
906,228,1,77.73339327018832,0,600.0,16588018,29.0,20.0,1,77.73339327018832,114,21922.634149999998,SAT,0,31.084,
907,228,1,76.94501391163733,0,600.0,9046261,47.0,20.0,1,76.94501391163733,114,21969.634149999998,SAT,0,49.123,
908,228,1,75.55223215671522,0,600.0,2391985,34.0,20.0,1,75.55223215671522,114,22003.634149999998,SAT,0,36.562,
909,228,1,78.1888121128878,0,600.0,1945069,29.0,20.0,1,78.1888121128878,114,22032.634149999998,SAT,0,31.166,
910,228,1,80.98836716157257,0,600.0,6041846,22.0,20.0,1,80.98836716157257,114,22054.634149999998,SAT,0,24.59,
911,228,1,78.31257483571684,0,600.0,704843,31.0,20.0,1,78.31257483571684,114,22085.634149999998,SAT,0,33.459,
912,228,1,76.14199038860022,0,600.0,2919964,40.0,20.0,1,76.14199038860022,114,22125.634149999998,SAT,0,42.369,
913,228,1,76.39800116025977,0,600.0,748904,25.0,20.0,1,76.39800116025977,114,22150.634149999998,SAT,0,27.743,
914,228,1,72.83594738433777,0,600.0,9148494,43.0,20.0,1,72.83594738433777,114,22193.634149999998,SAT,0,45.947,
915,228,1,79.37848309230274,0,600.0,13543576,31.0,20.0,1,79.37848309230274,114,22224.634149999998,SAT,0,33.113,
916,228,1,76.36671947165121,0,600.0,3515514,22.0,20.0,1,76.36671947165121,114,22246.634149999998,SAT,0,25.071,
917,228,1,83.49862101715809,0,600.0,13838012,31.0,20.0,1,83.49862101715809,114,22277.634149999998,SAT,0,33.054,
918,228,1,73.83530021583628,0,600.0,11361140,51.0,20.0,1,73.83530021583628,114,22328.634149999998,SAT,0,53.381,
919,228,1,69.99020361064734,0,600.0,9863888,42.0,20.0,1,69.99020361064734,114,22370.634149999998,SAT,0,44.559,
920,228,1,77.37791180311194,0,600.0,11189117,85.0,20.0,1,77.37791180311194,114,22455.634149999998,SAT,0,87.646,
921,228,1,67.49538188537372,0,600.0,13579292,52.0,20.0,1,67.49538188537372,114,22507.634149999998,SAT,0,54.609,
922,228,1,83.87443947105533,0,600.0,12504160,21.0,20.0,1,83.87443947105533,114,22528.634149999998,SAT,0,23.699,
923,228,1,75.09783173937332,0,600.0,477759,63.0,20.0,1,75.09783173937332,114,22591.634149999998,SAT,0,65.049,
924,228,1,75.34113052162368,0,600.0,3093649,27.0,20.0,1,75.34113052162368,114,22618.634149999998,SAT,0,29.765,
925,228,1,80.07627297684553,0,600.0,8113270,41.0,20.0,1,80.07627297684553,114,22659.634149999998,SAT,0,43.641,
926,228,1,76.16265334428714,0,600.0,1023251,56.0,20.0,1,76.16265334428714,114,22715.634149999998,SAT,0,58.013,
927,228,1,75.5551820675061,0,600.0,10846819,33.0,20.0,1,75.5551820675061,114,22748.634149999998,SAT,0,35.377,
928,228,1,78.25691367418148,0,600.0,8634666,34.0,20.0,1,78.25691367418148,114,22782.634149999998,SAT,0,36.642,
929,228,1,76.5613581573478,0,600.0,1637414,47.0,20.0,1,76.5613581573478,114,22829.634149999998,SAT,0,49.49,
930,228,1,74.81248176421016,0,600.0,8982215,41.0,20.0,1,74.81248176421016,114,22870.634149999998,SAT,0,43.311,
931,228,1,1.0E9,0,600.0,9544764,0.0,0.0,-1,1.0E9,114,22870.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,25.515,
932,228,1,77.49428387940888,0,600.0,8853693,24.0,20.0,1,77.49428387940888,114,22894.634149999998,SAT,0,26.617,
933,228,1,75.00192370817508,0,600.0,11397429,40.0,20.0,1,75.00192370817508,114,22934.634149999998,SAT,0,42.264,
934,228,1,74.4276370826951,0,600.0,5545254,63.0,20.0,1,74.4276370826951,114,22997.634149999998,SAT,0,65.621,
935,228,1,77.76620072270545,0,600.0,2388379,45.0,20.0,1,77.76620072270545,114,23042.634149999998,SAT,0,47.718,
936,228,1,78.33387537553533,0,600.0,3028086,27.0,20.0,1,78.33387537553533,114,23069.634149999998,SAT,0,29.633,
937,228,1,76.70222382276823,0,600.0,9098182,43.0,20.0,1,76.70222382276823,114,23112.634149999998,SAT,0,45.483,
938,228,1,77.53755815321304,0,600.0,3419879,27.0,20.0,1,77.53755815321304,114,23139.634149999998,SAT,0,29.213,
939,228,1,73.72253865710525,0,600.0,2012369,73.0,20.0,1,73.72253865710525,114,23212.634149999998,SAT,0,75.375,
940,228,1,71.57771121782535,0,600.0,10791380,35.0,20.0,1,71.57771121782535,114,23247.634149999998,SAT,0,37.627,
941,228,1,81.16627998526255,0,600.0,13694367,39.0,20.0,1,81.16627998526255,114,23286.634149999998,SAT,0,41.708,
942,228,1,76.0354835061342,0,600.0,16399825,30.0,20.0,1,76.0354835061342,114,23316.634149999998,SAT,0,32.174,
943,228,1,80.2427740917224,0,600.0,4486559,43.0,20.0,1,80.2427740917224,114,23359.634149999998,SAT,0,45.88,
944,228,1,1.0E9,0,600.0,13002093,0.0,0.0,-1,1.0E9,114,23359.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,23.955,
945,228,1,71.31211780730929,0,600.0,4363814,77.0,20.0,1,71.31211780730929,114,23436.634149999998,SAT,0,79.502,
946,228,1,1.0E9,0,600.0,10997778,0.0,0.0,-1,1.0E9,114,23436.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,28.075,
947,228,1,74.56573887445374,0,600.0,10882471,46.0,20.0,1,74.56573887445374,114,23482.634149999998,SAT,0,48.438,
948,228,1,80.51167861280236,0,600.0,10255388,47.0,20.0,1,80.51167861280236,114,23529.634149999998,SAT,0,49.001,
949,228,1,78.1960327168987,0,600.0,11082522,52.0,20.0,1,78.1960327168987,114,23581.634149999998,SAT,0,54.283,
950,228,1,1.0E9,0,600.0,1024100,0.0,0.0,-1,1.0E9,114,23581.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,26.676,
951,228,1,80.18534979586123,0,600.0,13444105,43.0,20.0,1,80.18534979586123,114,23624.634149999998,SAT,0,45.24,
952,228,1,77.52387737777369,0,600.0,1405074,26.0,20.0,1,77.52387737777369,114,23650.634149999998,SAT,0,28.663,
953,228,1,75.28575627738095,0,600.0,8261918,32.0,20.0,1,75.28575627738095,114,23682.634149999998,SAT,0,34.168,
954,228,1,75.84964645539975,0,600.0,3763673,43.0,20.0,1,75.84964645539975,114,23725.634149999998,SAT,0,45.03,
955,228,1,73.75497328736614,0,600.0,8909319,41.0,20.0,1,73.75497328736614,114,23766.634149999998,SAT,0,43.591,
956,228,1,74.28802441985073,0,600.0,415157,35.0,20.0,1,74.28802441985073,114,23801.634149999998,SAT,0,37.684,
957,228,1,77.26168349761483,0,600.0,2805626,61.0,20.0,1,77.26168349761483,114,23862.634149999998,SAT,0,63.407,
958,228,1,85.04815571931009,0,600.0,8837813,26.0,20.0,1,85.04815571931009,114,23888.634149999998,SAT,0,28.514,
959,228,1,79.49317175511482,0,600.0,12745268,42.0,20.0,1,79.49317175511482,114,23930.634149999998,SAT,0,44.467,
960,228,1,79.87896723951455,0,600.0,1528738,27.0,20.0,1,79.87896723951455,114,23957.634149999998,SAT,0,29.79,
961,228,1,74.09546057215049,0,600.0,12146566,33.0,20.0,1,74.09546057215049,114,23990.634149999998,SAT,0,35.918,
962,228,1,79.62474168036736,0,600.0,9331197,32.0,20.0,1,79.62474168036736,114,24022.634149999998,SAT,0,34.565,
963,228,1,68.567971849903,0,600.0,12589858,43.0,20.0,1,68.567971849903,114,24065.634149999998,SAT,0,44.982,
964,228,1,81.05465208789201,0,600.0,7534931,45.0,20.0,1,81.05465208789201,114,24110.634149999998,SAT,0,47.081,
965,228,1,75.35658173143558,0,600.0,2591758,30.0,20.0,1,75.35658173143558,114,24140.634149999998,SAT,0,32.956,
966,228,1,74.77630601108208,0,600.0,14366368,74.0,20.0,1,74.77630601108208,114,24214.634149999998,SAT,0,76.878,
967,228,1,80.86471571760194,0,600.0,15748003,27.0,20.0,1,80.86471571760194,114,24241.634149999998,SAT,0,29.204,
968,228,1,79.49694919344597,0,600.0,7712150,63.0,20.0,1,79.49694919344597,114,24304.634149999998,SAT,0,65.323,
969,228,1,73.40843252998492,0,600.0,15155680,43.0,20.0,1,73.40843252998492,114,24347.634149999998,SAT,0,45.282,
970,132,1,81.04941991686403,0,600.0,6574599,15.0,20.0,1,81.04941991686403,114,24362.634149999998,SAT,0,17.017,
971,229,1,96.51261610568888,0,600.0,5656218,11.0,20.0,1,96.51261610568888,114,24373.634149999998,SAT,0,13.477,
972,132,1,76.45098089654877,0,600.0,7911774,10.0,20.0,1,76.45098089654877,115,24383.634149999998,SAT,0,12.692,
973,230,1,1.0E9,0,600.0,7850859,0.0,0.0,-1,1.0E9,115,24383.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.45,
974,132,1,83.17678687212428,0,600.0,6187876,13.0,20.0,1,83.17678687212428,115,24396.634149999998,SAT,0,15.495,
975,231,1,1.0E9,0,600.0,12798974,0.0,0.0,-1,1.0E9,115,24396.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.714,
976,132,1,92.49816059433876,0,600.0,2627843,9.0,20.0,1,92.49816059433876,116,24405.634149999998,SAT,0,11.197,
977,232,1,93.02043124260018,0,600.0,3419879,14.0,20.0,1,93.02043124260018,116,24419.634149999998,SAT,0,16.274,
978,132,1,77.68734767211888,0,600.0,11347859,13.0,20.0,1,77.68734767211888,116,24432.634149999998,SAT,0,16.495,
979,233,1,1.0E9,0,600.0,10303812,0.0,0.0,-1,1.0E9,116,24432.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.043,
980,132,1,80.25805883073605,0,600.0,13319369,14.0,20.0,1,80.25805883073605,117,24446.634149999998,SAT,0,16.009,
981,234,1,87.88924365680074,0,600.0,8982215,13.0,20.0,1,87.88924365680074,117,24459.634149999998,SAT,0,16.353,
982,132,1,82.02872587255504,0,600.0,12635057,14.0,20.0,1,82.02872587255504,117,24473.634149999998,SAT,0,16.481,
983,235,1,97.63509078184241,0,600.0,7514259,11.0,20.0,1,97.63509078184241,117,24484.634149999998,SAT,0,14.175,
984,132,1,77.2099608397931,0,600.0,537533,12.0,20.0,1,77.2099608397931,118,24496.634149999998,SAT,0,14.106,
985,236,1,88.08447782250948,0,600.0,852103,10.0,20.0,1,88.08447782250948,118,24506.634149999998,SAT,0,12.163,
986,132,1,83.01920200340862,0,600.0,8999832,12.0,20.0,1,83.01920200340862,118,24518.634149999998,SAT,0,14.27,
987,237,1,1.0E9,0,600.0,5081346,0.0,0.0,-1,1.0E9,118,24518.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.512,
988,132,1,74.11980436991122,0,600.0,6599678,16.0,20.0,1,74.11980436991122,119,24534.634149999998,SAT,0,17.929,
989,238,1,97.0726258054622,0,600.0,1528738,10.0,20.0,1,97.0726258054622,119,24544.634149999998,SAT,0,12.854,
990,132,1,87.08702862545084,0,600.0,14256781,14.0,20.0,1,87.08702862545084,119,24558.634149999998,SAT,0,16.692,
991,239,1,1.0E9,0,600.0,14329981,0.0,0.0,-1,1.0E9,119,24558.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.03,
992,132,1,87.5609772073839,0,600.0,13511653,10.0,20.0,1,87.5609772073839,120,24568.634149999998,SAT,0,12.525,
993,240,1,92.02464007861519,0,600.0,409101,9.0,20.0,1,92.02464007861519,120,24577.634149999998,SAT,0,10.967,
994,132,1,76.40459190962991,0,600.0,12248352,12.0,20.0,1,76.40459190962991,120,24589.634149999998,SAT,0,13.932,
995,241,1,1.0E9,0,600.0,16185544,0.0,0.0,-1,1.0E9,120,24589.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,9.94,
996,132,1,80.69865435213988,0,600.0,13169589,16.0,20.0,1,80.69865435213988,121,24605.634149999998,SAT,0,18.446,
997,242,1,96.21321875707241,0,600.0,11189117,9.0,20.0,1,96.21321875707241,121,24614.634149999998,SAT,0,11.132,
998,132,1,81.91092909722997,0,600.0,8651074,11.0,20.0,1,81.91092909722997,121,24625.634149999998,SAT,0,13.505,
999,243,1,1.0E9,0,600.0,14974745,0.0,0.0,-1,1.0E9,121,24625.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.253,
1000,132,1,81.56424241640481,0,600.0,4914505,19.0,20.0,1,81.56424241640481,122,24644.634149999998,SAT,0,21.198,
1001,244,1,100.29090394629071,0,600.0,15865250,9.0,20.0,1,100.29090394629071,122,24653.634149999998,SAT,0,11.617,
1002,132,1,86.0314288349607,0,600.0,8711855,10.0,20.0,1,86.0314288349607,122,24663.634149999998,SAT,0,12.577,
1003,245,1,100.6799888648251,0,600.0,10153993,9.0,20.0,1,100.6799888648251,122,24672.634149999998,SAT,0,11.188,
1004,132,1,87.86705036641666,0,600.0,7783807,10.0,20.0,1,87.86705036641666,123,24682.634149999998,SAT,0,11.998,
1005,246,1,79.39978930216816,0,600.0,9724556,24.0,20.0,1,79.39978930216816,123,24706.634149999998,SAT,0,26.132,
1006,246,1,1.0E9,0,600.0,5081346,0.0,0.0,-1,1.0E9,123,24706.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,17.165,
1007,246,1,82.56379669173451,0,600.0,16516114,25.0,20.0,1,82.56379669173451,123,24731.634149999998,SAT,0,26.981,
1008,132,1,91.50993436434467,0,600.0,12018023,9.0,20.0,1,91.50993436434467,123,24740.634149999998,SAT,0,11.676,
